timestamp,ax,ay,az,gx,gy,gz
9782,-4636,984,15708,213,1324,124
9803,-4640,1044,15632,166,1325,153
9826,-4628,1024,15708,198,1314,138
9847,-4688,1056,15688,200,1354,132
9870,-4672,968,15756,171,1349,112
9892,-4608,1012,15700,171,1329,149
9914,-4688,1072,15848,213,1329,133
9935,-4664,980,15700,216,1318,127
9958,-4576,1028,15648,172,1358,171
9974,-4664,996,15676,201,1315,140
10002,-4708,1020,15696,173,1327,100
10024,-4572,984,15732,202,1334,119
10045,-4572,964,15780,203,1298,117
10064,-4632,984,15668,206,1343,105
10088,-4540,972,15772,216,1336,137
10109,-4680,1028,15684,153,1351,115
10133,-4656,968,15700,157,1311,121
10156,-4552,988,15724,187,1331,151
10175,-4652,996,15700,196,1343,120
10198,-4628,1036,15636,177,1374,125
10213,-4592,920,15640,222,1342,133
10244,-4580,1008,15732,183,1325,133
10266,-4616,1016,15704,182,1348,140
10288,-4632,1016,15632,179,1327,131
10308,-4640,1032,15676,169,1314,138
10331,-4644,984,15592,197,1299,136
10353,-4692,1004,15748,199,1329,135
10375,-4616,1036,15724,167,1307,140
10397,-4636,944,15692,177,1342,104
10419,-4588,996,15748,166,1355,150
10436,-4660,1020,15688,235,1351,100
10463,-4564,1016,15768,190,1362,102
10486,-4608,1012,15660,158,1342,125
10507,-4576,992,15668,224,1352,114
10525,-4636,1000,15700,134,1335,117
10552,-4676,1036,15708,181,1362,130
10573,-4564,992,15696,224,1277,117
10597,-4624,1004,15808,161,1311,152
10613,-4612,984,15600,189,1359,153
10638,-4644,1016,15668,191,1317,123
10661,-4628,1000,15752,201,1346,116
10684,-4616,1016,15664,207,1340,129
10705,-4624,1028,15788,218,1362,125
10720,-4688,1000,15764,173,1342,131
10749,-4572,1004,15596,175,1330,111
10771,-4564,1052,15708,177,1321,143
10794,-4612,964,15748,203,1366,115
10815,-4640,928,15792,197,1343,129
10838,-4620,952,15680,184,1343,136
10860,-4612,1016,15716,198,1355,103
10882,-4592,992,15556,197,1355,144
10904,-4628,936,15752,203,1362,146
10925,-4632,968,15688,165,1344,149
10947,-4648,1036,15824,195,1350,135
10970,-4668,940,15792,242,1351,171
10991,-4624,992,15744,175,1360,134
11013,-4600,968,15656,195,1375,139
11035,-4556,1052,15752,218,1338,136
11058,-4592,1000,15660,200,1339,131
11080,-4600,936,15720,170,1325,123
11101,-4632,1040,15660,213,1372,126
11121,-4656,976,15588,222,1304,118
11147,-4688,976,15812,223,1358,130
11166,-4660,956,15672,194,1338,127
11187,-4532,964,15620,204,1345,128
11202,-4696,984,15768,183,1326,124
11233,-4616,1012,15720,187,1368,121
11254,-4664,964,15684,215,1353,98
11276,-4628,984,15800,172,1315,117
11299,-4696,976,15716,208,1335,141
11321,-4656,1000,15600,193,1367,161
11344,-4592,1040,15712,203,1323,131
11365,-4660,992,15648,188,1346,157
11388,-4612,1000,15740,182,1341,139
11409,-4628,1008,15688,193,1302,110
11431,-4652,1008,15776,181,1333,99
11454,-4640,1044,15724,209,1357,137
11475,-4600,988,15736,198,1362,141
11498,-4608,940,15708,202,1296,118
11520,-4576,1012,15772,176,1336,110
11536,-4648,972,15612,165,1356,141
11564,-4612,1008,15736,172,1349,134
11586,-4528,948,15764,164,1314,119
11608,-4620,1020,15656,199,1378,155
11630,-4580,972,15804,185,1326,148
11652,-4672,1004,15612,261,1382,138
11672,-4608,1048,15748,206,1307,151
11696,-4596,1020,15684,165,1355,110
11717,-4700,1008,15676,184,1363,93
11739,-4712,980,15624,174,1318,114
11752,-4600,1000,15664,181,1357,129
11784,-4604,1020,15604,211,1374,136
11804,-4596,1036,15572,241,1371,114
11827,-4620,1044,15660,216,1330,135
11850,-4636,940,15496,183,1345,153
11872,-4636,1012,15752,195,1370,131
11894,-4632,972,15676,222,1309,145
11915,-4600,964,15804,155,1383,121
11936,-4616,1028,15668,209,1343,96
11959,-4652,972,15708,159,1369,136
11981,-4692,960,15688,164,1341,147
12004,-4612,1048,15740,210,1298,120
12026,-4624,1008,15628,194,1326,108
12047,-4604,1060,15740,193,1367,125
12070,-4632,1012,15804,184,1335,161
12091,-4604,1000,15644,197,1323,129
12112,-4672,1056,15684,189,1375,111
12136,-4660,1040,15676,173,1329,127
12157,-4656,972,15740,166,1331,115
12180,-4624,1016,15688,190,1366,103
12202,-4572,1092,15736,193,1357,132
12224,-4632,988,15628,207,1358,138
12246,-4648,968,15712,170,1338,116
12266,-4688,996,15644,179,1294,97
12290,-4624,988,15552,199,1369,131
12311,-4600,1028,15760,154,1356,112
12332,-4676,1024,15704,190,1337,151
12355,-4656,972,15612,155,1343,140
12378,-4608,1012,15676,173,1345,130
12399,-4616,968,15716,172,1323,121
12422,-4660,988,15724,212,1346,126
12444,-4664,1028,15776,216,1357,119
12466,-4632,1044,15688,211,1336,158
12480,-4692,968,15732,174,1320,135
12510,-4592,1032,15612,171,1359,131
12532,-4680,996,15600,206,1339,138
12554,-4640,1056,15768,228,1335,87
12575,-4660,956,15712,152,1362,113
12597,-4612,948,15700,200,1358,151
12620,-4624,1044,15672,230,1357,131
12641,-4640,980,15728,194,1344,140
12663,-4576,972,15628,211,1350,153
12686,-4572,1024,15772,206,1350,99
12708,-4592,1012,15676,200,1349,120
12729,-4616,996,15568,195,1381,129
12752,-4612,1004,15744,194,1327,159
12774,-4560,1000,15688,180,1319,145
12796,-4612,936,15756,198,1312,163
12817,-4656,1044,15732,172,1325,142
12840,-4688,908,15708,229,1348,138
12861,-4612,1060,15728,188,1304,149
12882,-4576,972,15740,209,1318,93
12905,-4648,904,15696,175,1333,100
12928,-4612,1024,15676,189,1311,127
12948,-4632,968,15692,234,1342,130
12972,-4644,1020,15816,210,1343,108
12993,-4692,936,15684,187,1348,150
13016,-4640,1012,15592,212,1362,131
13037,-4608,944,15712,218,1357,127
13059,-4688,1000,15740,204,1360,117
13082,-4680,1040,15648,149,1307,105
13102,-4688,1012,15728,170,1309,122
13126,-4608,968,15676,234,1350,105
13147,-4600,1024,15796,183,1307,89
13170,-4692,1048,15716,195,1355,122
13192,-4676,1064,15732,162,1391,115
13213,-4616,1008,15660,153,1362,123
13236,-4672,1024,15704,211,1293,112
13257,-4620,1000,15628,212,1356,126
13280,-4596,1008,15788,175,1293,116
13302,-4592,924,15704,177,1338,108
13324,-4652,968,15712,197,1363,95
